AptamerID,Target,MeanEnergy,
HM31.2,Clonazepam,-69.74484973,
HM31.2,Clonixin,-59.80736339,
HM31.2,Cocaine,-66.21170082,
HM31.2,Codeine,-62.86178962,
HM31.2,Diazepam,-54.16227687,
HM31.2,Diphenhydramine,-51.57687386,
HM31.2,Dopac,-57.27440801,
HM31.2,Dopamine,-55.97571949,
HM31.2,Ephedrine,-53.58174863,
HM31.2,Epinephrine,-58.23947632,
HM31.2,Ethylone,-59.51452641,
HM31.2,Fentanyl,-57.70901639,
HM31.2,Flunixin,-61.12926457,
HM31.2,Fluoxetine,-50.15631375,
HM31.2,Furanyl fentanyl,-63.20888889,
HM31.2,GABA,-49.8336225,
HM31.2,Glycine,-46.47938297,
HM31.2,Heroin,-70.15472678,
HM31.2,Homovanillic acid,-55.22336066,
HM31.2,Ibuprofen,-54.2190551,
HM31.2,LSD,-64.3445173,
HM31.2,Lactose,-98.3913775,
HM31.2,Levamisole,-53.91806466,
HM31.2,Lidocaine,-56.88758652,
HM31.2,Lorazepam,-58.38280055,
HM31.2,M3P1P,-65.6581398,
HM31.2,MDMA,-60.28811475,
HM31.2,Mannitol,-76.39816485,
HM31.2,Mephedrone,-49.06327186,
HM31.2,Methadone,-56.08825364,
HM31.2,Methamphetamine,-47.88940574,
HM31.2,Methylenedioxypyrovalerone,-59.43588798,
HM31.2,Methylphenidate,-55.39293716,
HM31.2,Morphine,-62.97693078,
HM31.2,Naloxone,-70.14730191,
HM31.2,Naltrexone,-69.74011384,
HM31.2,Nicotine,-56.07605647,
HM31.2,Norepinephrine,-60.53417577,
HM31.2,Normorphine,-69.74011384,
HM31.2,Oxycodone,-68.78617714,
HM31.2,Papaverine,-60.82738388,
HM31.2,Phenylalanine,-53.79043716,
HM31.2,Pholedrine,-51.59186475,
HM31.2,Procaine,-64.38197404,
HM31.2,Pseudoephedrine,-50.49162113,
HM31.2,Quinine,-63.97006148,
HM31.2,Scopolamine,-101.1084882,
HM31.2,Serotonin,-52.28466758,
HM31.2,Sumatriptan,-64.10797131,
HM31.2,Tramadol,-58.86790528,
HM31.2,L-Tryptophan,-59.54302368,
HM31.2,Tyramine,-50.33995674,
HM31.2,Tyrosine,-59.69393898,
HM31.2,Xylazine,-48.72561248,
HM31.2,"N,N-dimethyltryptamine",-55.54442623,
HM4,AB-Fubinaca,-62.34147541,
HM4,Acetyl fentanyl,-53.00202641,
HM4,Cocaine,-61.48771858,
HM4,Fentanyl,-58.46219262,
HM4,Flunixin,-56.00804645,
HM4,Furanyl fentanyl,-62.83696494,
HM4,Heroin,-66.71078097,
HM4,Methamphetamine,-46.45744536,
HM4,Morphine,-62.48582423,
HM4,Oxycodone,-68.30854736,
HM41,AB-Fubinaca,-68.43005237,
HM41,Acetyl fentanyl,-62.91690574,
HM41,Cocaine,-65.06871585,
HM41,Fentanyl,-62.31635018,
HM41,Flunixin,-59.586398,
HM41,Furanyl fentanyl,-62.08443761,
HM41,Heroin,-67.6355123,
HM41,Methamphetamine,-48.28737477,
HM41,Morphine,-65.72468124,
HM41,Oxycodone,-68.08223133,
HM411FEN1,AB-Fubinaca,-74.87634335,
HM411FEN1,Acetyl fentanyl,-73.29283015,
HM411FEN1,Cocaine,-60.35695811,
HM411FEN1,Fentanyl,-56.50999545,
HM411FEN1,Flunixin,-77.69237477,
HM411FEN1,Furanyl fentanyl,-53.13713115,
HM411FEN1,Heroin,-70.00773907,
HM411FEN1,Methamphetamine,-56.73524818,
HM411FEN1,Morphine,-71.31617259,
HM411FEN1,Oxycodone,-77.07371585,
HM412FEN1,AB-Fubinaca,-77.53790756,
HM412FEN1,Acetyl fentanyl,-69.70043033,
HM412FEN1,Cocaine,-106.6493329,
HM412FEN1,Fentanyl,-96.96260929,
HM412FEN1,Flunixin,-71.46656421,
HM412FEN1,Furanyl fentanyl,-93.16466985,
HM412FEN1,Heroin,-90.33733834,
HM412FEN1,Methamphetamine,-69.24235428,
HM412FEN1,Morphine,-85.18336976,
HM412FEN1,Oxycodone,-99.68632969,
HM421FEN1,AB-Fubinaca,-65.35765938,
HM421FEN1,Acetyl fentanyl,-67.76441712,
HM421FEN1,Cocaine,-63.76890938,
HM421FEN1,Fentanyl,-60.20696494,
HM421FEN1,Flunixin,-64.80531876,
HM421FEN1,Furanyl fentanyl,-62.04601776,
HM421FEN1,Heroin,-71.78307832,
HM421FEN1,Methamphetamine,-51.52186475,
HM421FEN1,Morphine,-66.17232468,
HM421FEN1,Oxycodone,-69.92709016,
HM426,AB-Fubinaca,-61.29239299,
HM426,Acetyl fentanyl,-51.03577413,
HM426,Cocaine,-63.6570082,
HM426,Fentanyl,-52.1825296,
HM426,Flunixin,-66.51921448,
HM426,Furanyl fentanyl,-56.81490893,
HM426,Heroin,-64.71513206,
HM426,Methamphetamine,-52.45589481,
HM426,Morphine,-64.6211225,
HM426,Oxycodone,-70.36975638,
HM5,AB-Fubinaca,-80.6888388,
HM5,Acetyl fentanyl,-69.46171903,
HM5,Cocaine,-76.16915073,
HM5,Fentanyl,-68.84905738,
HM5,Flunixin,-65.09418033,
HM5,Furanyl fentanyl,-73.64461521,
HM5,Heroin,-84.18384563,
HM5,Methamphetamine,-54.65704235,
HM5,Morphine,-78.97135929,
HM5,Oxycodone,-83.46361794,
HM7,AB-Fubinaca,-96.41461293,
HM7,Acetyl fentanyl,-102.4238661,
HM7,Cocaine,-109.64727,
HM7,Fentanyl,-111.4031853,
HM7,Flunixin,-98.53898907,
HM7,Furanyl fentanyl,-109.3194536,
HM7,Heroin,-109.5803939,
HM7,Methamphetamine,-85.37108607,
HM7,Morphine,-103.9321015,
HM7,Oxycodone,-110.7702186,
HM9,AB-Fubinaca,-66.45704463,
HM9,Acetyl fentanyl,-63.10015027,
HM9,Cocaine,-62.65900501,
HM9,Fentanyl,-56.20124545,
HM9,Flunixin,-60.86451275,
HM9,Furanyl fentanyl,-61.90948315,
HM9,Heroin,-62.99025273,
HM9,Methamphetamine,-46.09425091,
HM9,Morphine,-61.12023907,
HM9,Oxycodone,-59.62586293,
HMR1016,AB-Fubinaca,-72.64872495,
HMR1016,Acetyl fentanyl,-79.58240665,
HMR1016,Cocaine,-67.81450364,
HMR1016,Fentanyl,-66.89040301,
HMR1016,Flunixin,-70.90923497,
HMR1016,Furanyl fentanyl,-64.46857923,
HMR1016,Heroin,-65.65566712,
HMR1016,Methamphetamine,-63.47279144,
HMR1016,Morphine,-80.21723133,
HMR1016,Oxycodone,-84.82867942,
K10,AB-Fubinaca,-125.0478871,
K10,Acetyl fentanyl,-143.0940301,
K10,Cocaine,-126.6710178,
K10,Fentanyl,-138.2781899,
K10,Flunixin,-115.0520105,
K10,Furanyl fentanyl,-133.6596357,
K10,Heroin,-133.5815574,
K10,Methamphetamine,-96.95981102,
K10,Morphine,-126.1700114,
K10,Oxycodone,-137.356587,
L1,AB-Fubinaca,-59.6785337,
L1,Acetyl fentanyl,-44.83540984,
L1,Cocaine,-51.41987933,
L1,Fentanyl,-47.47135246,
L1,Flunixin,-53.48474727,
L1,Furanyl fentanyl,-49.10652322,
L1,Heroin,-53.33603142,
L1,Methamphetamine,-43.55033698,
L1,Morphine,-54.46974727,
L1,Oxycodone,-59.05861566,
L3,AB-Fubinaca,-60.83681239,
L3,Acetyl fentanyl,-63.72345856,
L3,Cocaine,-65.98329007,
L3,Fentanyl,-61.90913707,
L3,Flunixin,-62.42384791,
L3,Furanyl fentanyl,-63.32592668,
L3,Heroin,-70.84538251,
L3,Methamphetamine,-52.66712887,
L3,Morphine,-63.41899135,
L3,Oxycodone,-69.53711976,
L5,AB-Fubinaca,-55.45244991,
L5,Acetyl fentanyl,-63.38776639,
L5,Cocaine,-74.97897769,
L5,Fentanyl,-70.37327641,
L5,Flunixin,-59.2679235,
L5,Furanyl fentanyl,-80.40905055,
L5,Heroin,-74.64216985,
L5,Methamphetamine,-52.36535291,
L5,Morphine,-64.33494308,
L5,Oxycodone,-70.64726776,
LA1,AB-Fubinaca,-66.76829007,
LA1,Acetaminophen,-59.20062386,
LA1,Acetyl fentanyl,-83.87441485,
LA1,Alprazolam,-76.43824454,
LA1,Amoxapine,-68.47696721,
LA1,Amphetamine,-64.2960929,
LA1,Benzocaine,-87.87737022,
LA1,Benzoylecgonine,-77.32957195,
LA1,Benztropine,-55.1171357,
LA1,Bupropion,-62.96852687,
LA1,Caffeine,-99.32867486,
LA1,Chlorpromazine,-55.5388092,
LA1,Citalopram,-59.16268215,
LA1,Clomipramine,-57.95277095,
LA1,Clonazepam,-75.48684654,
LA1,Clonixin,-77.8252459,
LA1,Cocaine,-72.68565801,
LA1,Codeine,-64.92926457,
LA1,Diazepam,-66.92722905,
LA1,Diphenhydramine,-51.33184199,
LA1,Dopac,-64.37030055,
LA1,Dopamine,-70.48480647,
LA1,Ephedrine,-60.87854281,
LA1,Epinephrine,-65.15719945,
LA1,Ethylone,-78.94699681,
LA1,Fentanyl,-67.24938752,
LA1,Flunixin,-62.0545082,
LA1,Fluoxetine,-49.78679872,
LA1,Furanyl fentanyl,-69.6667122,
LA1,GABA,-60.50220856,
LA1,Glycine,-55.53833789,
LA1,Heroin,-73.84715619,
LA1,Homovanillic acid,-63.53823543,
LA1,Ibuprofen,-74.5020469,
LA1,LSD,-73.91641393,
LA1,Lactose,-109.6695537,
LA1,Levamisole,-64.58997495,
LA1,Lidocaine,-63.17249317,
LA1,Lorazepam,-61.14766621,
LA1,M3P1P,-93.0342714,
LA1,MDMA,-80.73233151,
LA1,Mannitol,-83.6077755,
LA1,Mephedrone,-63.41917122,
LA1,Methadone,-60.71406421,
LA1,Methamphetamine,-54.93027322,
LA1,Methylenedioxypyrovalerone,-61.57910064,
LA1,Methylphenidate,-70.93190574,
LA1,Morphine,-68.34410519,
LA1,Naloxone,-78.44304645,
LA1,Naltrexone,-78.02700592,
LA1,Nicotine,-64.69124317,
LA1,Norepinephrine,-65.36283015,
LA1,Normorphine,-78.02700592,
LA1,Oxycodone,-76.12175546,
LA1,Papaverine,-74.04142987,
LA1,Phenylalanine,-70.68563297,
LA1,Pholedrine,-61.34082423,
LA1,Procaine,-87.47738616,
LA1,Pseudoephedrine,-61.08542577,
LA1,Quinine,-70.00111339,
LA1,Scopolamine,-119.8373179,
LA1,Serotonin,-67.11390938,
LA1,Sumatriptan,-68.22995446,
LA1,Tramadol,-66.44525956,
LA1,L-Tryptophan,-71.49154372,
LA1,Tyramine,-66.47989526,
LA1,Tyrosine,-76.34459244,
LA1,Xylazine,-57.42072177,
LA1,"N,N-dimethyltryptamine",-76.80352459,
LA10,AB-Fubinaca,-76.23476548,
LA10,Acetyl fentanyl,-87.0798429,
LA10,Cocaine,-94.90768443,
LA10,Fentanyl,-89.95906876,
LA10,Flunixin,-70.50313525,
LA10,Furanyl fentanyl,-92.59410519,
LA10,Heroin,-98.88240893,
LA10,Methamphetamine,-63.03082423,
LA10,Morphine,-89.53297131,
LA10,Oxycodone,-94.51885701,
LA13,AB-Fubinaca,-76.99751821,
LA13,Acetyl fentanyl,-72.39092441,
LA13,Cocaine,-84.06550774,
LA13,Fentanyl,-82.09892987,
LA13,Flunixin,-68.21565574,
LA13,Furanyl fentanyl,-74.60589026,
LA13,Heroin,-82.09222678,
LA13,Methamphetamine,-60.70191029,
LA13,Morphine,-76.31352914,
LA13,Oxycodone,-87.90901184,
LA17,AB-Fubinaca,-84.87355191,
LA17,Acetyl fentanyl,-85.4339071,
LA17,Cocaine,-88.8064367,
LA17,Fentanyl,-93.41704918,
LA17,Flunixin,-83.33007058,
LA17,Furanyl fentanyl,-95.29993852,
LA17,Heroin,-95.1429531,
LA17,Methamphetamine,-68.09470173,
LA17,Morphine,-85.11717213,
LA17,Oxycodone,-95.12770264,
LA3,AB-Fubinaca,-60.69431922,
LA3,Acetyl fentanyl,-47.35660974,
LA3,Cocaine,-53.29603825,
LA3,Fentanyl,-44.37679417,
LA3,Flunixin,-55.32619991,
LA3,Furanyl fentanyl,-48.82110656,
LA3,Heroin,-55.95359745,
LA3,Methamphetamine,-48.65367942,
LA3,Morphine,-61.33522541,
LA3,Oxycodone,-63.25567851,
LA45,AB-Fubinaca,-65.49101093,
LA45,Acetyl fentanyl,-64.670699,
LA45,Cocaine,-65.69870446,
LA45,Fentanyl,-55.40488616,
LA45,Flunixin,-63.71668488,
LA45,Furanyl fentanyl,-64.06527778,
LA45,Heroin,-87.51728825,
LA45,Methamphetamine,-47.62408698,
LA45,Morphine,-68.25447632,
LA45,Oxycodone,-71.03277095,
LA5,AB-Fubinaca,-52.40242942,
LA5,Acetaminophen,-60.25239526,
LA5,Acetyl fentanyl,-58.71244763,
LA5,Alprazolam,-78.14917122,
LA5,Amoxapine,-56.5318602,
LA5,Amphetamine,-47.75450137,
LA5,Benzocaine,-77.86553051,
LA5,Benzoylecgonine,-69.91631831,
LA5,Benztropine,-45.31838342,
LA5,Bupropion,-68.05347222,
LA5,Caffeine,-86.31504098,
LA5,Chlorpromazine,-43.15553962,
LA5,Citalopram,-56.99095628,
LA5,Clomipramine,-44.77694444,
LA5,Clonazepam,-68.1854918,
LA5,Clonixin,-60.12038934,
LA5,Cocaine,-56.93159836,
LA5,Codeine,-53.40306239,
LA5,Diazepam,-58.33938069,
LA5,Diphenhydramine,-55.81132969,
LA5,Dopac,-66.99864071,
LA5,Dopamine,-59.21687158,
LA5,Ephedrine,-54.84635018,
LA5,Epinephrine,-65.43044627,
LA5,Ethylone,-63.22444217,
LA5,Fentanyl,-52.62141849,
LA5,Flunixin,-60.49713115,
LA5,Fluoxetine,-44.74862022,
LA5,Furanyl fentanyl,-62.75667122,
LA5,GABA,-60.42392304,
LA5,Glycine,-57.4392418,
LA5,Heroin,-65.60892304,
LA5,Homovanillic acid,-61.17342896,
LA5,Ibuprofen,-56.85069217,
LA5,LSD,-59.42816029,
LA5,Lactose,-104.8101753,
LA5,Levamisole,-60.93333333,
LA5,Lidocaine,-56.92095856,
LA5,Lorazepam,-54.39459016,
LA5,M3P1P,-68.31296903,
LA5,MDMA,-63.54698998,
LA5,Mannitol,-90.47383197,
LA5,Mephedrone,-48.49875,
LA5,Methadone,-51.18615893,
LA5,Methamphetamine,-49.39006831,
LA5,Methylenedioxypyrovalerone,-56.15596539,
LA5,Methylphenidate,-60.02201275,
LA5,Morphine,-57.73026867,
LA5,Naloxone,-68.21487933,
LA5,Naltrexone,-60.01546448,
LA5,Nicotine,-60.57761157,
LA5,Norepinephrine,-70.08131831,
LA5,Normorphine,-60.01546448,
LA5,Oxycodone,-61.70261384,
LA5,Papaverine,-57.42252277,
LA5,Phenylalanine,-60.4145378,
LA5,Pholedrine,-66.66339253,
LA5,Procaine,-65.18953097,
LA5,Pseudoephedrine,-52.91121357,
LA5,Quinine,-53.93996812,
LA5,Scopolamine,-139.6203415,
LA5,Serotonin,-54.27391393,
LA5,Sumatriptan,-61.87177823,
LA5,Tramadol,-49.73715619,
LA5,L-Tryptophan,-63.45922359,
LA5,Tyramine,-54.7892418,
LA5,Tyrosine,-64.06259563,
LA5,Xylazine,-46.36579463,
LA5,"N,N-dimethyltryptamine",-55.65703552,
LA52,AB-Fubinaca,-87.10909381,
LA52,Acetyl fentanyl,-76.98882286,
LA52,Cocaine,-85.88889572,
LA52,Fentanyl,-77.58112933,
LA52,Flunixin,-77.05145036,
LA52,Furanyl fentanyl,-80.47658698,
LA52,Heroin,-93.37996585,
LA52,Methamphetamine,-70.16672814,
LA52,Morphine,-93.26561931,
LA52,Oxycodone,-96.84736794,
M1,AB-Fubinaca,-71.33557377,
M1,Acetyl fentanyl,-66.0648429,
M1,Cocaine,-75.14501594,
M1,Fentanyl,-74.9303051,
M1,Flunixin,-61.4723725,
M1,Furanyl fentanyl,-79.94814663,
M1,Heroin,-76.21936931,
M1,Methamphetamine,-52.26100638,
M1,Morphine,-73.19154599,
M1,Oxycodone,-79.83377277,
M11,AB-Fubinaca,-65.69408698,
M11,Acetyl fentanyl,-63.30120446,
M11,Cocaine,-69.4073429,
M11,Fentanyl,-65.40093807,
M11,Flunixin,-66.62555783,
M11,Furanyl fentanyl,-68.45964026,
M11,Heroin,-68.28111339,
M11,Methamphetamine,-53.58171448,
M11,Morphine,-65.09362477,
M11,Oxycodone,-69.38098816,
M12,AB-Fubinaca,-69.22459927,
M12,Acetyl fentanyl,-67.69295765,
M12,Cocaine,-64.71568761,
M12,Fentanyl,-58.05905282,
M12,Flunixin,-62.22571494,
M12,Furanyl fentanyl,-62.61864526,
M12,Heroin,-72.53058515,
M12,Methamphetamine,-52.19268215,
M12,Morphine,-69.07260701,
M12,Oxycodone,-71.41429417,
M13,AB-Fubinaca,-110.4590665,
M13,Acetyl fentanyl,-116.4783333,
M13,Cocaine,-123.7595719,
M13,Fentanyl,-115.003454,
M13,Flunixin,-93.2251571,
M13,Furanyl fentanyl,-117.529449,
M13,Heroin,-121.5131967,
M13,Methamphetamine,-81.7882286,
M13,Morphine,-115.7505077,
M13,Oxycodone,-126.1866257,
M14,AB-Fubinaca,-71.64455601,
M14,Acetyl fentanyl,-95.40534381,
M14,Cocaine,-89.78756375,
M14,Fentanyl,-77.52134335,
M14,Flunixin,-68.63392304,
M14,Furanyl fentanyl,-95.0317623,
M14,Heroin,-101.6702641,
M14,Methamphetamine,-53.30566712,
M14,Morphine,-71.12986111,
M14,Oxycodone,-76.50777778,
M18,AB-Fubinaca,-91.26043033,
M18,Acetyl fentanyl,-81.03681011,
M18,Cocaine,-84.99918944,
M18,Fentanyl,-77.10482696,
M18,Flunixin,-79.07893898,
M18,Furanyl fentanyl,-77.96870219,
M18,Heroin,-98.26958106,
M18,Methamphetamine,-62.78857468,
M18,Morphine,-88.88946494,
M18,Oxycodone,-96.86378643,
M19,AB-Fubinaca,-67.09175091,
M19,Acetyl fentanyl,-69.06844035,
M19,Cocaine,-59.78595628,
M19,Fentanyl,-50.46753415,
M19,Flunixin,-70.65780055,
M19,Furanyl fentanyl,-54.3997541,
M19,Heroin,-61.48487477,
M19,Methamphetamine,-54.67068761,
M19,Morphine,-67.56268898,
M19,Oxycodone,-76.45613388,
M2,AB-Fubinaca,-77.6853643,
M2,Acetyl fentanyl,-75.52709472,
M2,Cocaine,-88.23671448,
M2,Fentanyl,-81.57489071,
M2,Flunixin,-75.80624317,
M2,Furanyl fentanyl,-86.1267327,
M2,Heroin,-98.43464026,
M2,Methamphetamine,-67.02245902,
M2,Morphine,-95.47446721,
M2,Oxycodone,-101.0983424,
M20,AB-Fubinaca,-87.62269581,
M20,Acetyl fentanyl,-78.46859973,
M20,Cocaine,-91.73925091,
M20,Fentanyl,-78.86793944,
M20,Flunixin,-75.87584016,
M20,Furanyl fentanyl,-83.22550774,
M20,Heroin,-88.53934654,
M20,Methamphetamine,-61.81071949,
M20,Morphine,-90.17924408,
M20,Oxycodone,-95.54033925,
M21,AB-Fubinaca,-94.66518898,
M21,Acetyl fentanyl,-88.68631148,
M21,Cocaine,-98.51436248,
M21,Fentanyl,-85.35220401,
M21,Flunixin,-86.40266166,
M21,Furanyl fentanyl,-85.8967418,
M21,Heroin,-107.8622974,
M21,Methamphetamine,-73.39943078,
M21,Morphine,-100.1060679,
M21,Oxycodone,-106.1682377,
M22,AB-Fubinaca,-67.17549408,
M22,Acetyl fentanyl,-63.51922587,
M22,Cocaine,-63.24866803,
M22,Fentanyl,-57.0117122,
M22,Flunixin,-72.30251594,
M22,Furanyl fentanyl,-55.4136908,
M22,Heroin,-67.67583333,
M22,Methamphetamine,-51.72433288,
M22,Morphine,-67.11093124,
M22,Oxycodone,-69.26742259,
M25,AB-Fubinaca,-56.48280282,
M25,Acetyl fentanyl,-57.43656876,
M25,Cocaine,-60.3571357,
M25,Fentanyl,-58.7938775,
M25,Flunixin,-58.40191029,
M25,Furanyl fentanyl,-57.18556694,
M25,Heroin,-61.06423497,
M25,Methamphetamine,-46.53112705,
M25,Morphine,-55.80342213,
M25,Oxycodone,-60.63388661,
M3,AB-Fubinaca,-69.05215847,
M3,Acetyl fentanyl,-64.3196061,
M3,Cocaine,-68.42856102,
M3,Fentanyl,-64.09824909,
M3,Flunixin,-67.2316826,
M3,Furanyl fentanyl,-67.04245219,
M3,Heroin,-76.66873862,
M3,Methamphetamine,-54.26328097,
M3,Morphine,-70.27906648,
M3,Oxycodone,-75.60112933,
M4,AB-Fubinaca,-102.1253461,
M4,Acetyl fentanyl,-90.02529372,
M4,Cocaine,-109.7158197,
M4,Fentanyl,-117.8832036,
M4,Flunixin,-96.09861566,
M4,Furanyl fentanyl,-112.756225,
M4,Heroin,-98.03135474,
M4,Methamphetamine,-87.24293944,
M4,Morphine,-110.5821015,
M4,Oxycodone,-122.8685018,
M5,AB-Fubinaca,-110.0551799,
M5,Acetyl fentanyl,-132.3361316,
M5,Cocaine,-124.196842,
M5,Fentanyl,-125.875107,
M5,Flunixin,-104.0987454,
M5,Furanyl fentanyl,-119.645954,
M5,Heroin,-136.0314162,
M5,Methamphetamine,-88.25623179,
M5,Morphine,-121.1146972,
M5,Oxycodone,-130.7695423,
M6,AB-Fubinaca,-66.86797359,
M6,Acetyl fentanyl,-60.25601776,
M6,Cocaine,-65.05186475,
M6,Fentanyl,-61.27980191,
M6,Flunixin,-57.21628415,
M6,Furanyl fentanyl,-65.04974954,
M6,Heroin,-73.05893215,
M6,Methamphetamine,-46.72893898,
M6,Morphine,-64.24016393,
M6,Oxycodone,-70.06378188,
M7,AB-Fubinaca,-105.0711362,
M7,Acetyl fentanyl,-130.7994832,
M7,Cocaine,-125.7087386,
M7,Fentanyl,-109.9752573,
M7,Flunixin,-105.5661771,
M7,Furanyl fentanyl,-129.120444,
M7,Heroin,-136.9723657,
M7,Methamphetamine,-82.19674408,
M7,Morphine,-110.9656489,
M7,Oxycodone,-111.4206603,
M8,AB-Fubinaca,-78.52768215,
M8,Acetyl fentanyl,-76.61717668,
M8,Cocaine,-70.52730874,
M8,Fentanyl,-69.07140255,
M8,Flunixin,-70.97354053,
M8,Furanyl fentanyl,-70.91816257,
M8,Heroin,-67.62665756,
M8,Methamphetamine,-55.22168488,
M8,Morphine,-79.50605191,
M8,Oxycodone,-86.86142304,
M9,AB-Fubinaca,-81.54306011,
M9,Acetyl fentanyl,-67.8145674,
M9,Cocaine,-84.05713798,
M9,Fentanyl,-73.07924636,
M9,Flunixin,-71.95093124,
M9,Furanyl fentanyl,-70.32706284,
M9,Heroin,-84.91788024,
M9,Methamphetamine,-62.08898679,
M9,Morphine,-86.09186931,
M9,Oxycodone,-94.22659836,
ML1,AB-Fubinaca,-77.31589709,
ML1,Acetyl fentanyl,-79.88162796,
ML1,Cocaine,-84.29089253,
ML1,Fentanyl,-72.08521175,
ML1,Flunixin,-73.19883424,
ML1,Furanyl fentanyl,-73.94337887,
ML1,Heroin,-94.31608834,
ML1,Methamphetamine,-64.51681694,
ML1,Morphine,-87.78528233,
ML1,Oxycodone,-97.11640255,
ML10,AB-Fubinaca,-76.93242942,
ML10,Acetyl fentanyl,-72.40316257,
ML10,Cocaine,-88.48900046,
ML10,Fentanyl,-71.03719718,
ML10,Flunixin,-80.12431922,
ML10,Furanyl fentanyl,-68.80678051,
ML10,Heroin,-95.29876821,
ML10,Methamphetamine,-71.65831056,
ML10,Morphine,-97.29602687,
ML10,Oxycodone,-103.4645879,
ML11,AB-Fubinaca,-90.69943306,
ML11,Acetyl fentanyl,-86.95955373,
ML11,Cocaine,-94.56692851,
ML11,Fentanyl,-86.67339253,
ML11,Flunixin,-84.43530738,
ML11,Furanyl fentanyl,-89.06639117,
ML11,Heroin,-103.2459563,
ML11,Methamphetamine,-68.68579007,
ML11,Morphine,-97.2721357,
ML11,Oxycodone,-105.9818648,
ML12,AB-Fubinaca,-96.09055556,
ML12,Acetyl fentanyl,-111.0048429,
ML12,Cocaine,-98.028199,
ML12,Fentanyl,-95.5710337,
ML12,Flunixin,-93.50701958,
ML12,Furanyl fentanyl,-105.6453666,
ML12,Heroin,-111.5781193,
ML12,Methamphetamine,-67.789852,
ML12,Morphine,-86.6555123,
ML12,Oxycodone,-94.16482013,
ML13,AB-Fubinaca,-77.74404372,
ML13,Acetyl fentanyl,-79.38859062,
ML13,Cocaine,-84.03714253,
ML13,Fentanyl,-72.15468124,
ML13,Flunixin,-75.07446038,
ML13,Furanyl fentanyl,-73.66396403,
ML13,Heroin,-94.78230647,
ML13,Methamphetamine,-65.92631831,
ML13,Morphine,-93.24911885,
ML13,Oxycodone,-96.48416211,
ML2,AB-Fubinaca,-93.56736566,
ML2,Acetyl fentanyl,-105.9128005,
ML2,Cocaine,-104.2168488,
ML2,Fentanyl,-99.50905282,
ML2,Flunixin,-101.5689208,
ML2,Furanyl fentanyl,-107.1620219,
ML2,Heroin,-103.8761293,
ML2,Methamphetamine,-82.14461749,
ML2,Morphine,-101.1472359,
ML2,Oxycodone,-110.4050296,
ML3,AB-Fubinaca,-86.67117259,
ML3,Acetyl fentanyl,-92.27632286,
ML3,Cocaine,-106.4364185,
ML3,Fentanyl,-107.6688912,
ML3,Flunixin,-89.26566257,
ML3,Furanyl fentanyl,-111.855551,
ML3,Heroin,-112.4764595,
ML3,Methamphetamine,-73.20805783,
ML3,Morphine,-97.99207878,
ML3,Oxycodone,-103.5683538,
ML4,AB-Fubinaca,-88.05606785,
ML4,Acetyl fentanyl,-92.12258197,
ML4,Cocaine,-99.910148,
ML4,Fentanyl,-102.5855965,
ML4,Flunixin,-80.37621129,
ML4,Furanyl fentanyl,-104.4607309,
ML4,Heroin,-91.52890027,
ML4,Methamphetamine,-68.78485883,
ML4,Morphine,-91.60210155,
ML4,Oxycodone,-103.9429622,
ML5,AB-Fubinaca,-94.933051,
ML5,Acetyl fentanyl,-92.61667577,
ML5,Cocaine,-86.1230123,
ML5,Fentanyl,-90.06791211,
ML5,Flunixin,-83.94816257,
ML5,Furanyl fentanyl,-89.98462204,
ML5,Heroin,-95.73563525,
ML5,Methamphetamine,-65.1404531,
ML5,Morphine,-84.66074226,
ML5,Oxycodone,-93.24075137,
ML6,AB-Fubinaca,-75.7657582,
ML6,Acetyl fentanyl,-71.49504098,
ML6,Cocaine,-86.72799636,
ML6,Fentanyl,-71.14633424,
ML6,Flunixin,-78.16058971,
ML6,Furanyl fentanyl,-75.4914071,
ML6,Heroin,-96.63354508,
ML6,Methamphetamine,-65.20537341,
ML6,Morphine,-91.86182832,
ML6,Oxycodone,-97.55763661,
ML7,AB-Fubinaca,-62.63278461,
ML7,Acetyl fentanyl,-63.83101776,
ML7,Cocaine,-66.87292805,
ML7,Fentanyl,-55.35052596,
ML7,Flunixin,-58.23940346,
ML7,Furanyl fentanyl,-60.40023679,
ML7,Heroin,-78.62500228,
ML7,Methamphetamine,-51.80568078,
ML7,Morphine,-75.92323315,
ML7,Oxycodone,-79.07461749,
ML8,AB-Fubinaca,-59.55779827,
ML8,Acetyl fentanyl,-58.80954235,
ML8,Cocaine,-64.79973588,
ML8,Fentanyl,-63.15786885,
ML8,Flunixin,-57.29401867,
ML8,Furanyl fentanyl,-68.78679417,
ML8,Heroin,-72.13429645,
ML8,Methamphetamine,-42.7070674,
ML8,Morphine,-59.80748179,
ML8,Oxycodone,-64.51061703,
MMC1,AB-Fubinaca,-81.00626138,
MMC1,Acetyl fentanyl,-70.30725865,
MMC1,Cocaine,-89.86595856,
MMC1,Fentanyl,-72.92005237,
MMC1,Flunixin,-73.24489071,
MMC1,Furanyl fentanyl,-81.23592441,
MMC1,Heroin,-104.2992782,
MMC1,Methamphetamine,-58.24477231,
MMC1,Morphine,-90.61495219,
MMC1,Oxycodone,-87.67087887,
MOR-M1,AB-Fubinaca,-64.08211293,
MOR-M1,Acetyl fentanyl,-69.51702869,
MOR-M1,Cocaine,-64.43790301,
MOR-M1,Fentanyl,-53.75739982,
